ID,Y
13704,1998
63280,1997
75595,2008
78353,2009
52418,2006
7422,2003
40083,2000
20845,2011
68819,1997
89116,2008
52010,2007
78188,2008
82503,1998
43336,1991
4479,2002
44633,2003
40938,2005
69507,1996
18273,2006
51580,2002
74114,2007
58140,1995
47255,2006
16788,2001
72999,2009
34964,2006
42698,2002
52029,2010
35479,2010
29629,2007
93982,2009
46606,1990
78649,1999
85708,2008
85076,2007
4404,1995
92923,2008
11800,2010
71509,2010
25108,2006
64667,2006
5609,1999
19499,1992
46306,2008
74099,2005
92815,2004
85865,2011
80897,2005
92704,1994
29435,2003
96092,1994
5236,2008
24147,1999
30951,2000
62851,1987
54095,1999
79417,2008
1983,2009
66065,1998
84901,2012
94135,2004
38854,2002
75246,2004
41012,2010
80052,2006
54087,1995
35372,2010
38629,2003
85694,2011
604,2010
34394,2006
63413,1990
52212,2009
82595,2002
59266,1997
17819,2007
88978,2009
52555,1995
52280,1995
8436,2007
41052,2003
86094,2007
62048,2006
55606,1996
32052,2000
50743,2010
464,2013
53937,2009
80083,2004
10694,2013
9817,1995
75197,2005
53448,2001
90002,2005
84111,1999
83772,2011
627,2004
83397,2003
7107,2010
51231,2006
10284,2006
68050,2007
10686,2009
66376,1991
39354,2009
89876,2004
36391,1999
26654,1991
55206,1991
26001,1989
30123,1975
91179,2006
90184,2006
72293,1992
54216,2007
69941,2009
28553,2000
92865,2008
68236,2007
48294,2009
20913,2004
94718,2005
85426,2001
66000,2002
34310,2007
57037,2004
85788,2002
91624,2010
30431,2009
9340,2002
65687,2005
82420,2006
60513,2010
1466,1999
45559,2001
94994,1998
94321,2005
14240,1981
57829,2005
90105,2006
61932,2009
47986,1983
25175,2009
94,2009
16838,2005
50437,2004
3820,2008
36613,2007
60742,2010
17907,2002
51377,2001
17625,1998
74140,2005
81676,2003
71539,2001
40942,1997
45674,2003
16683,2008
30961,1991
58418,2002
18910,2000
9936,2009
81867,2003
36892,2006
7458,1973
54383,2008
40715,1998
35300,2008
23636,2006
60566,2006
67583,2012
20454,2001
18322,1997
95239,2008
76264,2001
31027,1999
79739,2004
17322,2011
47185,2006
80211,2010
39858,1991
13869,2008
60107,2002
43258,2006
49849,2010
65605,2009
50499,1991
30657,2008
82504,2004
36693,2002
71501,2010
29838,2010
81450,2009
7204,1996
10293,2007
32352,2009
55307,2004
79910,1995
64928,2010
61747,2004
29001,2006
16925,2007
55802,1997
9360,1992
95920,1996
75744,2006
23477,2009
84609,2007
2375,1998
62900,2009
66813,2009
5748,2008
680,2009
43986,1991
27386,1995
68844,2006
95847,1994
83936,2008
40563,2007
16567,2008
61415,2008
61307,2006
79707,2003
14988,2005
30488,1998
27317,2003
34651,2007
43553,1989
41420,2010
79216,2009
76447,1999
56501,1991
82239,1998
356,2008
61836,2012
39374,2004
27347,2006
82710,2004
46251,2008
93165,2002
81039,2004
86755,2005
83851,2007
64445,2010
24272,2009
35727,2008
20886,1993
80289,2009
42132,1993
34354,2001
51803,2007
41426,2004
84593,2005
15854,2009
24112,2007
69095,1996
67246,2003
89698,2010
65767,2004
10510,1991
75350,2010
75748,2010
35609,1999
40131,2012
36433,2002
77473,2013
77459,2007
24938,2005
11845,2003
42601,2010
46212,2006
19575,2010
78059,2011
22756,1990
54129,1995
83086,1998
80057,2010
89564,2004
16896,1995
64427,2008
93116,2008
20661,2006
76011,1991
28898,2008
11815,2006
65058,1993
85993,2004
75930,1998
78743,2006
23444,2002
10534,1993
23171,2008
10662,2006
44106,1992
71472,2008
69709,1998
12697,2006
7646,1997
72037,2007
28251,1986
55987,2003
49430,1995
80963,1991
31545,1996
73381,1996
44124,2005
5354,2005
76515,2001
15367,2009
6327,1999
81386,2000
46785,1992
3236,2004
44474,2007
27805,2000
14598,1990
92271,2007
95659,1999
23536,2002
5582,2009
31175,1996
39534,2006
43291,1997
36640,1992
89414,2005
26295,2010
56952,2010
35848,1994
24435,2007
64579,2000
43968,2006
40499,2008
2207,2001
46091,1991
70912,2006
6593,2009
70952,2010
71388,1992
55078,2003
44158,2007
61888,2008
64450,2010
86097,2007
14910,1993
55063,2010
24669,2006
85716,2009
780,2008
52689,2008
28880,2008
30680,1997
81770,1995
82763,2002
54037,1999
32473,2002
8539,1999
8084,1998
10359,1999
52176,2009
52027,2009
71943,2002
43428,2000
81785,2005
46454,2004
29885,2000
6037,2009
3765,2002
80218,2007
73860,2009
70421,2010
38684,2007
70132,2003
69140,2002
66844,1996
2622,2008
45274,2002
1996,2002
10883,1993
90755,1998
37129,2007
31099,2006
76383,2002
56138,1999
95547,2005
77498,2010
2365,1992
58332,1997
53085,2006
79272,2004
11730,1992
19170,1995
64375,2003
29876,2006
64922,2000
51254,1993
1161,2008
68452,2001
20747,2007
19124,1995
13788,2004
28679,2001
57946,1999
34418,2009
7576,1995
60727,1997
65941,2003
69535,1994
75054,2008
44973,2010
54673,2004
20333,1985
39008,2006
91473,2006
89519,2006
58304,1996
36469,2008
46339,2005
22343,2008
48523,2004
62748,2003
796,2003
32118,1999
56193,2003
38049,2005
49121,2003
19652,2003
77975,1988
25849,2008
90889,1997
64598,1995
66872,2007
42660,2007
17329,2007
65823,2006
81988,2001
78004,2000
85854,2007
70643,2008
17993,1995
91596,2009
92985,2008
30012,1984
22802,2008
85593,1998
84142,2011
33223,2005
72082,2007
24583,2003
40527,1997
65817,2005
59233,1990
74319,1993
68053,2005
36770,2006
21994,2006
14337,2005
17479,1991
50500,2003
84504,1998
66371,1990
37323,1989
76428,1997
50110,2003
36750,2008
92826,1999
86015,1999
17876,2005
64387,1991
89273,2000
78042,2000
53020,1997
43564,1989
37852,2014
26281,2011
68772,2002
75018,2007
35526,2010
46147,2009
38622,1993
52750,2000
87162,2004
96256,2008
23246,2000
2764,2009
31172,1998
88132,2004
63712,2010
85560,2002
52720,2008
24301,1992
23593,2004
76512,2008
16044,2002
67305,1999
3466,2000
58912,2001
91231,2006
12936,2007
6007,2009
84136,2008
21887,2003
4775,2004
62943,2000
15375,1998
56159,1996
22726,1998
89045,1997
9805,2001
50795,2008
19908,2002
90828,1990
41868,2008
35954,2008
64391,2008
62978,1991
49136,1989
30269,1997
66950,2003
92768,1990
25946,2011
30991,2003
74407,2008
47921,2006
26211,2006
68552,2003
59300,1992
29158,2004
6947,2007
29545,2007
41955,1995
62647,2003
40392,2003
93389,2010
44239,2006
59948,2008
70172,2001
82414,2009
80593,2000
28812,2010
72584,2000
27674,2007
9389,1989
30539,2008
37797,2010
37436,1996
14804,2011
18646,1987
33798,1995
54495,2003
49637,2003
21327,1996
30617,2010
24028,2006
68066,2009
59710,2008
14772,2008
91849,2007
79933,2007
32971,1997
66149,2010
53063,1998
95693,2003
47789,1998
8925,1999
13580,2000
7819,1997
65030,2000
43139,2000
5300,2004
38332,2002
28799,2008
79886,2008
47843,2008
81697,2008
61973,1997
6665,2003
23409,2002
24904,2002
28428,1998
23513,2000
67925,2001
91293,1998
62189,2002
46808,1999
4676,2008
79059,2004
30001,2001
52445,2011
49894,1999
44334,2009
8590,2007
73279,2009
11327,1986
59350,2002
76799,2012
5137,2007
37041,1994
17493,1992
44257,2007
20105,2008
94526,2003
26459,1997
13063,2007
42612,2011
40521,2008
87825,2008
30504,1998
49,2009
73833,1998
58145,2005
11396,2009
62493,2003
11408,1996
35958,2005
68107,2005
42666,2006
10827,2008
42419,2007
8734,2001
95012,2002
45525,2010
67930,1987
29128,2012
1978,2008
95766,2007
68781,2006
90286,2010
28048,2010
47275,1998
30974,1989
58901,2008
64616,2011
27097,2008
29854,1996
83403,2004
57006,2005
67637,1990
22989,1996
18014,2007
45414,2009
39105,1997
5949,2007
30999,2007
83591,1998
20271,2003
45926,1994
39899,2009
50568,1999
19227,1998
92566,1999
45802,1999
22362,2000
15132,2001
33719,1993
37123,2003
69290,2000
54969,2011
44434,2007
37008,2010
38760,2011
92950,2011
935,1997
69204,2003
10366,1992
68346,2005
64627,1998
54797,1998
16315,2008
12710,1979
5080,1991
18124,2011
20305,2007
95916,2005
49966,2006
48362,2004
45973,2002
20107,2006
44711,2005
2947,2007
10876,1979
79182,1996
33125,1994
16999,1994
5169,1991
86008,2001
60889,2009
11479,2008
1069,2008
35911,1998
80080,2005
67189,1997
44406,1994
51783,2006
2889,2008
89998,1998
37764,2003
91672,2002
56840,1999
64175,1993
83953,2005
24779,2007
37936,1995
51276,2003
77991,2000
55203,2005
6363,2008
335,2011
11223,2007
64217,2006
65054,2000
64127,2007
987,1993
46779,2001
26006,1989
24924,2009
53846,1999
47092,2001
41640,2004
42359,1993
38858,2007
48063,1988
12464,2011
4166,2009
24921,2004
46915,2009
13961,2003
77822,2005
84923,1997
21311,2007
1741,2005
65773,2006
44879,2007
53977,2004
93039,1996
48919,1996
20794,2003
89780,2001
7211,2003
70617,2005
15612,2006
75064,1999
11722,2002
46055,2005
4566,1990
12549,2007
6069,1995
7139,2002
12908,2005
35029,1999
6005,2002
77710,1999
88371,2005
35868,2006
19451,2009
5387,2010
25348,1994
8745,2003
91350,2004
62973,2000
22983,1998
18312,2008
74283,2006
2084,2000
61401,2009
19819,2008
64498,2009
82179,2005
40205,2007
6549,2008
40118,2009
73430,2001
94356,2009
15010,1999
76601,2005
42350,2006
64216,1998
77739,2006
61429,2003
94149,1992
11714,2003
18948,2009
22787,1996
60769,1992
27972,2006
8598,1987
16316,2002
1605,2003
17981,2007
7612,2005
47242,2005
7255,2002
75240,2003
69810,1989
79652,1990
42634,2008
2056,1997
48205,2004
13073,2001
80699,2000
485,2008
66691,1994
35844,1997
57043,2001
60563,2003
29197,2007
5649,1998
5813,2007
7152,2006
18227,1999
12155,2006
5973,2008
65506,1998
55184,1997
95818,2004
24062,2007
11804,1979
67266,1988
90937,1990
42136,1998
41946,2001
82251,2004
9950,2011
64222,2004
19191,2004
8177,1997
38493,1996
24359,1995
82336,2000
64016,2010
17428,2005
43464,1994
55572,2008
48475,2005
61999,2008
34245,2009
22857,2003
8209,1997
3143,1990
16184,1989
78008,1995
83046,2007
15897,2003
66362,2012
83893,1989
185,2002
56781,2004
92227,2010
1066,1999
44480,2001
95941,2010
17138,1999
90568,1990
31202,2003
38958,2008
41120,2007
31004,2008
87248,2006
24412,1996
53373,2009
22367,1993
25189,2003
34000,2002
56005,2009
20787,2005
18641,1998
7367,2006
18246,2004
42576,2003
30156,1995
33671,1987
91866,2003
26932,2007
82788,2004
59841,1991
50695,2009
7232,1988
94024,2003
22719,1999
3668,2007
20839,2003
46490,2002
10544,1998
76230,2001
81138,2005
36221,2009
49326,1997
55104,1986
27297,1987
61366,2005
42364,2007
83714,2005
44696,1988
83329,2000
14159,1997
76526,2008
35043,2006
83788,2006
29799,1996
77013,1987
88248,2007
17412,2003
44758,2002
26870,2007
37363,2007
42153,2010
94176,2002
90459,1998
44849,2002
12042,1995
68425,2004
63842,2007
35291,1996
51138,1951
85606,2001
93241,2000
5899,2006
33700,2006
59146,1993
90425,2002
15839,2009
39069,1990
25617,2007
61637,2005
46273,2011
72174,1992
3189,2008
93824,2008
24878,2006
88488,2009
40705,1995
72436,2000
58491,2009
7700,1994
76867,1999
4429,1999
91061,1999
13414,2001
8370,2008
6133,2009
54358,2008
23540,2003
43586,2008
24728,1991
51019,2006
15094,1990
65635,1996
87171,2002
85093,1997
81323,2009
26355,2006
87038,1996
40518,2009
52239,1994
45300,2006
29911,2005
65669,2006
30627,2008
14242,1991
37110,2007
67914,2007
18296,2008
83515,1994
879,1998
3554,2004
64600,1996
91221,1996
49274,1993
56075,2005
8075,1988
58760,2008
46618,1989
10261,2010
14937,2006
5499,2005
88440,2007
25532,2011
6595,2009
71635,2008
30371,2006
62722,2002
528,2008
31561,1987
57697,1999
25626,2006
19754,2010
10710,2007
74592,2000
44703,2010
3264,1992
20321,1988
20237,1989
43938,2005
53314,2002
5888,2002
5731,2009
49247,1994
5057,2006
453,1997
32869,1990
8805,1992
76148,2007
42860,2010
43567,2002
38821,1996
25099,2008
31642,2000
13305,2001
10880,1993
21591,2007
3844,2009
64009,1994
46749,2002
66684,1983
18907,2001
25301,2009
19288,2010
73597,2001
79052,2011
21715,2011
46430,2000
87852,2002
86087,2010
69938,2011
38575,2012
85730,2004
2227,1997
95205,1994
64999,2008
79221,2009
91707,1999
93335,2009
63736,2008
30577,1995
84362,2000
72459,2007
12237,2009
60799,1996
13845,2003
75092,2010
19692,2005
9552,2004
67771,2007
54657,1998
26678,2010
91964,2006
19405,2011
30164,2010
90255,2000
11584,2010
13953,2005
70214,1997
94309,2001
63708,2005
5906,2003
75156,2004
70423,2008
13915,2004
90924,2006
11874,2009
11276,2006
21173,2007
23441,2004
24943,2007
94871,1987
26704,1994
35673,2000
80132,2005
34211,1998
16537,1990
40515,2006
8470,2004
7568,1997
46384,2008
40105,2008
34945,2000
21937,2009
69413,2004
79592,1999
11061,1999
36325,2002
39097,2003
78594,1972
80969,1999
49407,2006
9171,2009
21513,2002
86442,2009
14831,1995
96311,1992
19256,1999
38221,1990
48948,2001
35242,2005
40667,2001
8280,2004
70352,2006
51908,2008
58416,2001
16065,2004
64040,2006
1732,2004
7041,1996
14675,2003
91178,2003
24564,2001
34341,2010
94501,2000
12115,2000
10014,2008
95235,2009
35950,1997
38119,2008
10934,2003
60474,1997
39277,2006
94470,1997
30419,2006
62464,2005
7522,1988
69969,2007
30477,1995
81510,1997
74839,2005
51085,2002
36862,2012
43317,1998
37707,2008
37007,2003
4994,2005
47372,2003
31834,2009
9726,2003
32795,2009
22306,2006
7285,2009
35046,2001
6962,2004
72161,2006
8054,2004
53263,2001
81903,2009
95072,2004
5711,2009
18779,1999
27545,2006
67439,2008
31423,2000
76293,1999
93267,2010
27451,2000
41128,2003
19928,2007
42542,2004
21833,1997
56231,2009
8134,2011
48873,1992
3861,2005
82751,2008
25670,1988
93518,2005
64238,2002
20837,2011
12652,1987
7181,1995
63980,1999
89665,2001
45930,1989
2702,2003
58643,1999
18600,2002
96070,2004
50186,2010
52129,2008
64766,1999
6905,2009
28669,2007
19031,2006
13111,2007
12016,2005
33121,2002
95031,2010
65584,2004
56078,2003
76399,2006
93122,2009
12938,1994
61297,2003
62338,2001
42704,2004
5450,2007
79055,2007
1303,2002
29833,2008
47415,2008
32036,2007
64258,2000
503,2004
53521,2006
77678,1994
24919,2008
77231,2004
66033,2003
47685,1987
26238,2005
30579,1995
14523,1989
83394,2004
17447,2003
1918,1990
82477,2005
35276,1990
20887,2009
83500,1997
31158,2006
49355,2007
189,1990
3213,1996
51854,1995
76340,2010
77144,1988
33823,1992
44672,2009
53490,2004
65363,1986
68321,2004
53173,2000
38322,2006
60283,2011
78022,2005
39474,1995
15736,2005
61734,1999
15988,1988
55956,1998
53859,2009
40970,2000
27232,2006
60562,2005
81779,2002
40607,1997
29116,2011
34449,1986
44216,2001
78227,2010
68708,2002
81974,2004
93390,2011
12764,2006
52856,2009
79170,1998
16954,2005
54345,2007
49941,2007
5736,2003
34010,2005
81825,2010
14153,2010
91396,2008
74924,2006
5096,1992
75526,2007
12310,2002
22091,2008
11672,2006
40997,2002
11867,2008
14065,1996
66384,2003
48946,1998
93870,2007
40445,2006
49793,2001
85428,2004
6493,2000
19863,2009
92229,2011
40435,2001
7658,1997
36665,1990
27631,1996
96000,1986
40823,1997
35517,1993
14567,1977
62929,2000
94567,2002
64529,2002
88284,1997
35035,2009
31707,2005
63543,2003
9303,1991
94249,2002
6929,1992
67861,2004
8157,2010
68654,2003
1622,2006
34841,1988
91854,1999
17615,2002
79977,1993
50567,2000
29044,2011
88061,2008
18178,2008
48682,2001
26652,1986
90779,2005
20227,1997
1453,1999
33445,1999
74185,2001
76201,2009
4000,1993
26264,2003
78912,2007
14981,1990
61908,2006
30476,1985
36193,2009
89473,2007
19811,2010
11468,2005
11434,2001
72306,2007
1799,2008
58858,1999
62093,2005
17071,2007
32198,1996
38973,1994
6279,2005
3026,1996
21501,1998
92453,1998
51730,2001
8873,2009
23448,2003
82705,2006
5162,1993
90370,2000
14181,2007
762,2004
70148,2001
31567,1993
80026,2005
63869,1998
37145,2008
84656,1999
16221,2002
42523,1998
31920,2007
18933,1999
65383,1990
92358,1993
62222,2008
16412,1987
42687,2003
1264,1997
59858,1990
57371,1994
80830,1998
40267,2004
5248,2005
29354,2010
6729,2000
9204,2008
84233,2006
55934,2004
5945,2009
69389,1978
26447,1998
20588,2005
86614,2000
85972,2004
79583,2007
57655,2009
19633,2006
48099,2002
80432,2001
40193,2011
16019,2006
95936,1992
49685,2002
77637,2002
35794,2006
54458,2000
41781,1999
10696,2003
38860,2010
62051,1998
17891,2004
42556,2009
94413,2006
20061,2002
38251,2001
41255,1997
16942,2003
10939,1998
10539,1997
38526,2002
34740,1998
89304,2002
83009,2005
28001,2000
81377,2004
64197,2002
74220,2001
91697,1998
75615,2003
57497,2005
53105,2007
73329,2007
63906,2006
46470,2002
75227,2007
33662,2006
46654,2007
67434,2002
2510,2006
54295,2005
31631,2007
91740,1999
79367,1998
3734,2011
6287,2009
89636,2008
31405,2002
17636,1991
61010,2008
60090,1999
38989,2006
74324,1999
74108,2008
67225,2000
59563,2007
8412,2007
66073,2002
3452,2003
65385,2000
71966,1999
46200,2011
8612,1988
28660,2006
7617,2009
33636,2005
77383,2006
23170,2004
32073,1993
67970,1972
63961,2007
89067,1991
10847,1997
79865,2005
71885,2006
39980,2003
22027,1994
35090,1992
43869,2006
60244,1999
47699,1999
38102,2001
82237,2008
83897,2003
88117,2005
62001,2010
32749,1986
50693,2009
69403,1987
71863,2003
35827,2009
65892,2000
26692,2000
30634,2008
34846,1989
84826,1997
51550,2011
51747,1998
7620,1969
40449,2008
9566,2008
43409,2003
54700,2006
7209,2002
47303,2004
63150,2008
36225,2008
83716,2005
23476,2006
80861,2003
71541,2001
78727,2006
88050,1998
19740,2008
68065,2007
67380,2003
51765,2012
72382,2010
1427,2001
43771,2011
38719,2004
89489,2010
70782,2001
9453,2009
43349,1998
38681,2009
6975,2006
38859,2008
21983,2003
69757,2003
59873,1978
22525,2012
85074,2010
62023,2007
47270,2006
67951,1985
56213,2009
34718,2007
30589,1997
24716,1997
18421,2001
36226,2001
20444,2004
64556,1999
3392,2003
12075,2001
83552,2007
26348,2008
39808,1999
59046,1997
16027,2009
41488,2000
81190,1998
78963,1998
16128,2008
81056,2009
13974,2001
76365,2004
68464,2007
41395,1995
28299,2000
83742,2009
71736,2001
37178,2007
94400,2002
80654,1997
8257,2003
70391,2004
78210,2008
57306,1993
36692,2006
68883,1995
66792,2002
57619,2006
9732,2004
92845,2011
53857,2009
10568,2009
13593,2010
87807,2004
75972,2009
20841,2010
80642,1998
62952,2003
96214,2000
64274,2002
8699,2009
15691,2006
7044,2006
20,2007
37198,2001
2109,2006
35915,2009
86225,2010
82362,2008
9971,1996
78468,2009
17632,2002
96249,2009
80719,2008
14207,2004
74132,2008
26421,1992
4542,1987
12091,2007
71678,2009
64467,2008
76146,1995
26514,2002
31889,1985
64489,2008
43831,2007
49321,1995
72504,1992
86126,2003
51178,1995
10033,2009
3877,2008
3063,2008
82099,2002
46232,2004
77842,1994
77797,2005
623,2009
84989,2002
38550,2011
76897,2004
10446,1999
30467,2002
33411,1989
7988,2000
93503,2010
11834,2008
32002,1981
63949,2010
95802,1998
55751,1997
20201,2011
64086,2005
82536,2006
87706,2011
43419,2010
74052,2006
54326,2006
12358,2009
19552,2009
74101,2003
89076,1999
29100,2008
66798,2009
9685,2005
11769,1998
24321,1987
86107,2001
85425,1993
40796,2000
38732,2003
22491,2007
92599,2003
4590,2006
85701,2003
40004,2001
33291,1992
87103,2007
18233,2006
14382,2010
34083,2006
47769,2009
49671,1992
61285,2008
1559,2007
44662,2007
58571,2000
43601,2011
28388,2008
68004,1999
38460,2006
41676,2000
88235,2011
30446,1982
12534,2005
19869,2008
54057,2002
70855,1991
8364,2009
91129,2007
14877,2004
24379,2000
32527,2008
45263,2009
77474,2009
92981,2008
86462,2009
93488,1997
30217,2001
22400,2000
13353,2007
88812,1997
9546,2001
85017,2006
86953,2002
49009,2002
41820,2009
46491,2004
55230,2001
84447,2009
29719,1997
11394,2009
17525,2008
14286,2011
55546,2001
91074,2000
51152,1955
3305,1995
29823,2009
79912,1998
74276,2011
32784,2011
95530,2008
55582,2004
61669,2007
2527,2000
81174,1993
71129,1988
86862,2008
44619,2010
92935,2009
56001,2005
13711,1999
60237,2007
10652,2004
10688,2006
38985,2007
50003,1990
63214,1994
32044,2003
81374,2001
39831,1993
89173,1991
41005,2000
15380,2005
34201,2006
91304,1988
87458,2001
22499,2003
20535,2002
50177,2009
25769,2002
46794,1999
36839,2010
31830,2006
336,2007
89686,1997
2919,2011
32698,1986
76948,2007
73595,2003
58793,2010
28159,1999
11439,2000
2491,2004
28782,1997
71386,2004
85640,2005
13987,2005
11202,2001
72272,2007
27740,2006
81072,2008
74986,1994
35178,1996
12539,2011
15306,2007
10966,2001
24283,2005
79856,2008
46620,1993
38969,2006
74951,2005
79108,1993
55253,2004
30489,1992
58778,2008
50940,2005
15522,2011
37264,2002
45789,2006
36239,2009
68147,1993
90328,1996
61007,2005
11787,1993
19648,2001
85863,2010
40624,1992
2128,2008
38125,2007
13920,2001
79323,2004
79572,2002
71405,2004
38503,1997
14319,2009
37042,1990
12048,2001
52186,2006
25085,2008
93793,2006
58529,2004
74377,2000
10152,2007
61959,1991
15663,2011
81786,1999
79118,2003
32483,2002
57620,2006
73349,2001
1442,2006
95207,1995
74013,2007
13380,2008
78574,1987
29953,1996
45898,2009
70201,1998
56278,2003
62041,2002
15398,2006
7736,1994
1371,2004
66523,1994
14835,1999
22832,2001
12875,2004
85260,2006
34061,2009
67890,2005
41459,2006
11761,2004
81025,2002
85876,2007
75879,2012
44082,1985
22248,2000
38228,1993
81671,2005
45417,2005
26563,1999
22614,1993
30659,2006
65081,1995
37671,2006
9689,2010
92010,2005
36187,2012
53106,2007
68994,1991
55705,1992
8578,2009
24153,2006
84919,1991
52834,1997
20091,2007
81580,2007
71741,1986
40914,2003
71581,2010
24454,1998
52899,2008
35710,2008
52739,1999
74444,2008
11750,2001
95010,2006
19857,2008
17361,2007
2186,2004
86149,2007
43829,2007
32489,2006
81925,2004
62920,1992
516,2009
11907,2008
64359,1997
44689,1991
25537,2002
22329,2009
86452,2008
15556,2002
611,2008
16075,2007
13913,2002
80572,2009
94914,1999
31431,2007
87246,2007
2777,2007
74508,2005
49027,1994
33770,2000
16507,2006
33566,2007
64733,1999
42644,2006
9469,2005
32709,1990
19732,2005
68593,2004
58641,1994
73426,2001
83709,1992
23327,2005
61635,1995
58313,1994
78528,1997
57368,1999
88178,2007
12020,2008
9565,2009
33298,1986
45812,2008
76067,1999
65656,1998
14818,2007
56657,2008
44634,2000
18337,2002
62199,2010
75091,2012
69259,2002
68807,2008
61210,1996
76368,1998
76325,2004
2060,2000
19079,2005
91584,1992
74877,2006
83008,1994
91130,2002
38484,2004
77663,2005
72571,1991
47977,1990
27800,1998
17053,2003
49932,2008
23810,2005
370,2006
25542,2009
56156,2000
67139,2013
41730,1999
10636,2004
1783,2006
39649,2001
9964,1991
81623,2000
85508,2006
62267,1992
75945,1999
55534,2004
15347,1998
27911,1996
34242,2006
24655,2004
27571,2002
68872,2004
95092,1998
73806,1991
89195,2008
73414,1991
12224,2004
60377,2006
95373,2007
9492,2003
79984,1990
36875,2008
35845,1988
95678,2009
64655,2008
76472,1998
43936,1991
81006,1991
27064,2007
18687,1999
63506,2009
6160,2005
37043,1987
57907,2002
44044,1964
42940,1993
55386,1995
3558,2001
36823,2005
80734,2009
51076,1995
31116,2006
54531,2009
88622,2009
71898,2008
67129,2000
78206,2004
60740,2007
30437,2007
83223,2000
50383,1998
72626,2005
19840,1998
78616,1997
59644,2001
61694,2011
92728,1995
25871,2006
22689,1994
37584,2009
21805,2006
33947,1995
63772,2007
74860,2007
1562,2005
95796,2011
43237,1990
39810,1985
37767,2000
55045,2010
7489,2000
24783,2007
62702,2005
3944,2006
22204,2005
74221,1994
24382,1984
9152,2010
4961,1998
2203,2008
8311,2000
71118,2009
29419,2004
38592,2000
92344,2002
87339,2012
33071,1994
34431,2002
33907,2010
16808,1999
43104,1993
93464,2001
15715,2006
80764,1999
56266,2012
22896,1994
83195,1997
1650,1998
31272,1988
3450,2007
12040,1992
16475,1992
66537,2010
27883,2010
28872,2006
75093,2006
68129,2003
4944,1995
52398,2006
25940,2008
25054,2009
92552,2003
76337,2004
28054,2010
93585,2008
70974,2010
39253,1996
78037,2009
82128,1989
75947,2006
72041,2007
66455,2004
38068,2008
23118,1993
67922,2006
6293,2010
57079,2006
42657,2008
76880,1975
45580,2001
56461,2000
79806,2008
80449,1998
48339,2004
7187,2001
65312,2009
45453,1990
92732,1998
31905,1996
19077,1998
81441,2008
28420,2007
64426,1998
81272,2006
69647,1983
47435,2003
93919,2009
21762,1995
63266,1999
55531,2002
70670,2007
94683,2009
58185,2007
56299,2004
76545,2007
88983,2008
74962,2005
31309,1991
22252,2000
1023,2009
26327,2002
14092,2000
74661,1990
64072,2006
46527,1992
1899,2007
9682,2009
22543,2006
90705,2005
6758,2007
75966,1995
51210,1999
54927,2006
43562,1999
42283,1999
56393,1995
43196,2005
39864,2000
32435,2003
21906,1997
6981,2010
80453,2009
30399,2008
32496,1989
47902,1988
61744,2002
86098,2010
60949,2004
64589,1997
46903,2008
80906,2001
72732,2007
54239,2008
64172,1988
324,2008
30797,2010
29396,2007
18457,1989
58262,2008
5605,2002
44139,2003
90707,2010
91210,2006
20728,2004
75359,2009
23081,1988
36815,2009
3265,1997
34748,1999
20650,2006
6252,1991
83003,1993
32974,1992
68248,2004
39866,1998
293,1991
24027,2006
12265,2000
62875,2001
36214,2012
84589,2009
80320,2008
74130,2007
32598,2012
88104,1990
75397,1996
16732,2002
58427,2003
56723,1998
91659,2010
6470,1985
55653,2003
91103,2005
25681,2002
7518,2011
7263,2002
40277,1999
21659,2008
75162,2010
63068,1999
50408,1998
87616,2002
90793,2006
90832,1992
25709,1988
41390,1991
14372,2010
66471,2003
58992,2007
91911,2008
6409,2011
30021,2003
42194,2010
15595,2007
72323,1998
52466,2009
16403,1993
7818,2007
60445,1991
35917,2007
37193,2000
2548,2009
81414,2005
59798,2000
47889,2001
91846,2001
90443,1999
37351,1997
27597,2004
51001,2010
50843,1999
91067,2008
476,2007
16163,1995
29109,2008
56189,2005
47644,1990
6416,2010
68881,2002
22420,2000
85710,2007
72461,2006
57078,2004
96342,2005
75117,2008
3021,2006
50389,1998
52965,2001
287,2001
20564,2008
47,2010
10064,2008
52640,2007
63741,2007
26415,1997
21049,2006
42818,2007
93990,2007
2732,1997
9858,1992
29095,2005
54509,1992
94412,2003
79737,2004
85018,2011
77952,1994
84575,2008
58071,2006
9594,1997
26774,1990
95730,1999
65696,2002
80510,2007
37085,2008
89410,1999
94536,2002
79614,1999
71924,2001
1006,2008
61848,2013
82784,2007
85729,1999
40666,2004
74621,1993
96008,1987
40868,1995
16266,1999
39324,2007
78810,1997
23907,2006
63853,2005
75171,2011
91689,2008
18727,2009
37482,2007
1381,1994
18453,1990
34123,2008
45931,1998
30567,1995
16040,2007
31943,1997
2309,1995
49049,2001
49568,1998
78011,2002
60787,1997
10770,2009
91290,2002
62932,2001
64569,2004
57329,1999
44713,2003
3610,1998
8592,2006
24744,2003
66854,2010
89338,2001
64315,2010
13899,1997
32018,2005
33034,2008
39468,2004
88914,1997
60958,1996
17969,2012
27889,2007
87023,2003
70668,2001
73331,2004
70430,2009
21745,1995
78570,2006
38036,1998
27784,2006
92839,2003
11466,1999
81857,2010
17016,1996
66231,2001
79422,2007
42521,1989
51324,1993
80008,2011
37865,1992
30840,2000
86052,1991
19219,1999
14422,2002
45912,1996
68660,1995
44803,2009
67188,1999
59325,1997
28985,2009
94459,2002
59836,2000
